"Iter","s3dis/semseg-octformer-v1m1-0-lit - _step","s3dis/semseg-octformer-v1m1-0-lit - _step__MIN","s3dis/semseg-octformer-v1m1-0-lit - _step__MAX","s3dis/semseg-octformer-v1m1-0-lit - train_batch/loss","s3dis/semseg-octformer-v1m1-0-lit - train_batch/loss__MIN","s3dis/semseg-octformer-v1m1-0-lit - train_batch/loss__MAX"
"3421","3421","3421","3421","0.7762158513069153","0.7762158513069153","0.7762158513069153"
"3422","3422","3422","3422","0.9035717248916626","0.9035717248916626","0.9035717248916626"
"3423","3423","3423","3423","0.8934640884399414","0.8934640884399414","0.8934640884399414"
"3424","3424","3424","3424","0.9775800108909607","0.9775800108909607","0.9775800108909607"
"3425","3425","3425","3425","0.7987031936645508","0.7987031936645508","0.7987031936645508"
"3426","3426","3426","3426","0.9681845903396606","0.9681845903396606","0.9681845903396606"
"3427","3427","3427","3427","0.8459553718566895","0.8459553718566895","0.8459553718566895"
"3428","3428","3428","3428","0.7830395102500916","0.7830395102500916","0.7830395102500916"
"3429","3429","3429","3429","0.8919147849082947","0.8919147849082947","0.8919147849082947"
"3430","3430","3430","3430","0.9850375056266785","0.9850375056266785","0.9850375056266785"
"3431","3431","3431","3431","0.7695795893669128","0.7695795893669128","0.7695795893669128"
"3432","3432","3432","3432","0.9142323732376099","0.9142323732376099","0.9142323732376099"
"3433","3433","3433","3433","0.8803737759590149","0.8803737759590149","0.8803737759590149"
"3434","3434","3434","3434","0.9896063208580017","0.9896063208580017","0.9896063208580017"
"3435","3435","3435","3435","0.8096388578414917","0.8096388578414917","0.8096388578414917"
"3436","3436","3436","3436","0.8603360652923584","0.8603360652923584","0.8603360652923584"
"3437","3437","3437","3437","0.7729145288467407","0.7729145288467407","0.7729145288467407"
"3438","3438","3438","3438","0.9281906485557556","0.9281906485557556","0.9281906485557556"
"3439","3439","3439","3439","0.79477459192276","0.79477459192276","0.79477459192276"
"3440","3440","3440","3440","0.9225088953971863","0.9225088953971863","0.9225088953971863"
"3441","3441","3441","3441","0.8023463487625122","0.8023463487625122","0.8023463487625122"
"3442","3442","3442","3442","0.8290825486183167","0.8290825486183167","0.8290825486183167"
"3443","3443","3443","3443","0.880855143070221","0.880855143070221","0.880855143070221"
"3444","3444","3444","3444","1.0369247198104858","1.0369247198104858","1.0369247198104858"
"3445","3445","3445","3445","0.8539565205574036","0.8539565205574036","0.8539565205574036"
"3446","3446","3446","3446","0.9721361994743347","0.9721361994743347","0.9721361994743347"
"3447","3447","3447","3447","0.8095866441726685","0.8095866441726685","0.8095866441726685"
"3448","3448","3448","3448","0.8841352462768555","0.8841352462768555","0.8841352462768555"
"3449","3449","3449","3449","0.8026498556137085","0.8026498556137085","0.8026498556137085"
"3450","3450","3450","3450","0.8434880971908569","0.8434880971908569","0.8434880971908569"
"3451","3451","3451","3451","0.9120866656303406","0.9120866656303406","0.9120866656303406"
"3452","3452","3452","3452","1.0874406099319458","1.0874406099319458","1.0874406099319458"
"3453","3453","3453","3453","0.9118110537528992","0.9118110537528992","0.9118110537528992"
"3454","3454","3454","3454","0.9167571663856506","0.9167571663856506","0.9167571663856506"
"3455","3455","3455","3455","1.0457652807235718","1.0457652807235718","1.0457652807235718"
"3456","3456","3456","3456","0.7506723999977112","0.7506723999977112","0.7506723999977112"
"3457","3457","3457","3457","1.146690011024475","1.146690011024475","1.146690011024475"
"3458","3458","3458","3458","0.8959624171257019","0.8959624171257019","0.8959624171257019"
"3459","3459","3459","3459","0.9836302399635315","0.9836302399635315","0.9836302399635315"
"3460","3460","3460","3460","0.8839379549026489","0.8839379549026489","0.8839379549026489"
"3461","3461","3461","3461","0.904344379901886","0.904344379901886","0.904344379901886"
"3462","3462","3462","3462","0.9557826519012451","0.9557826519012451","0.9557826519012451"
"3463","3463","3463","3463","0.8585735559463501","0.8585735559463501","0.8585735559463501"
"3464","3464","3464","3464","0.9558452367782593","0.9558452367782593","0.9558452367782593"
"3465","3465","3465","3465","0.9510363340377808","0.9510363340377808","0.9510363340377808"
"3466","3466","3466","3466","0.9046613574028015","0.9046613574028015","0.9046613574028015"
"3467","3467","3467","3467","1.0558723211288452","1.0558723211288452","1.0558723211288452"
"3468","3468","3468","3468","0.8344831466674805","0.8344831466674805","0.8344831466674805"
"3469","3469","3469","3469","1.133911371231079","1.133911371231079","1.133911371231079"
"3470","3470","3470","3470","0.974716067314148","0.974716067314148","0.974716067314148"
"3471","3471","3471","3471","0.8032031059265137","0.8032031059265137","0.8032031059265137"
"3472","3472","3472","3472","0.7984155416488647","0.7984155416488647","0.7984155416488647"
"3473","3473","3473","3473","0.9778482913970947","0.9778482913970947","0.9778482913970947"
"3474","3474","3474","3474","0.7877363562583923","0.7877363562583923","0.7877363562583923"
"3475","3475","3475","3475","0.7787511944770813","0.7787511944770813","0.7787511944770813"
"3476","3476","3476","3476","0.8889045119285583","0.8889045119285583","0.8889045119285583"
"3477","3477","3477","3477","0.7617992162704468","0.7617992162704468","0.7617992162704468"
"3478","3478","3478","3478","0.9016814827919006","0.9016814827919006","0.9016814827919006"
"3479","3479","3479","3479","0.8594740033149719","0.8594740033149719","0.8594740033149719"
"3480","3480","3480","3480","0.9812413454055786","0.9812413454055786","0.9812413454055786"
"3481","3481","3481","3481","0.7919203042984009","0.7919203042984009","0.7919203042984009"
"3482","3482","3482","3482","0.9893587231636047","0.9893587231636047","0.9893587231636047"
"3483","3483","3483","3483","0.8921839594841003","0.8921839594841003","0.8921839594841003"
"3484","3484","3484","3484","0.7812294960021973","0.7812294960021973","0.7812294960021973"
"3485","3485","3485","3485","0.8430373668670654","0.8430373668670654","0.8430373668670654"
"3486","3486","3486","3486","1.0036866664886475","1.0036866664886475","1.0036866664886475"
"3487","3487","3487","3487","0.8993086814880371","0.8993086814880371","0.8993086814880371"
"3488","3488","3488","3488","0.7837245464324951","0.7837245464324951","0.7837245464324951"
"3489","3489","3489","3489","0.75942462682724","0.75942462682724","0.75942462682724"
"3490","3490","3490","3490","0.8668010234832764","0.8668010234832764","0.8668010234832764"
"3491","3491","3491","3491","0.9894388318061829","0.9894388318061829","0.9894388318061829"
"3492","3492","3492","3492","0.8668477535247803","0.8668477535247803","0.8668477535247803"
"3493","3493","3493","3493","0.8763126730918884","0.8763126730918884","0.8763126730918884"
"3494","3494","3494","3494","0.9916646480560303","0.9916646480560303","0.9916646480560303"
"3495","3495","3495","3495","1.0117762088775635","1.0117762088775635","1.0117762088775635"
"3496","3496","3496","3496","0.8210097551345825","0.8210097551345825","0.8210097551345825"
"3497","3497","3497","3497","0.9082368016242981","0.9082368016242981","0.9082368016242981"
"3498","3498","3498","3498","1.0104409456253052","1.0104409456253052","1.0104409456253052"
"3499","3499","3499","3499","0.9000909328460693","0.9000909328460693","0.9000909328460693"
"3500","3500","3500","3500","0.7893985509872437","0.7893985509872437","0.7893985509872437"
"3501","3501","3501","3501","0.9501711130142212","0.9501711130142212","0.9501711130142212"
"3502","3502","3502","3502","0.9409599900245667","0.9409599900245667","0.9409599900245667"
"3503","3503","3503","3503","0.7164852619171143","0.7164852619171143","0.7164852619171143"
"3504","3504","3504","3504","0.9199473261833191","0.9199473261833191","0.9199473261833191"
"3505","3505","3505","3505","0.9328489899635315","0.9328489899635315","0.9328489899635315"
"3506","3506","3506","3506","0.8335200548171997","0.8335200548171997","0.8335200548171997"
"3507","3507","3507","3507","0.9805399775505066","0.9805399775505066","0.9805399775505066"
"3508","3508","3508","3508","0.8208171129226685","0.8208171129226685","0.8208171129226685"
"3509","3509","3509","3509","0.915555477142334","0.915555477142334","0.915555477142334"
"3510","3510","3510","3510","0.8618389964103699","0.8618389964103699","0.8618389964103699"
"3511","3511","3511","3511","1.0181444883346558","1.0181444883346558","1.0181444883346558"
"3512","3512","3512","3512","0.8973241448402405","0.8973241448402405","0.8973241448402405"
"3513","3513","3513","3513","0.77403724193573","0.77403724193573","0.77403724193573"
"3514","3514","3514","3514","0.8429439663887024","0.8429439663887024","0.8429439663887024"
"3515","3515","3515","3515","0.931746780872345","0.931746780872345","0.931746780872345"
"3516","3516","3516","3516","0.8058311939239502","0.8058311939239502","0.8058311939239502"
"3517","3517","3517","3517","0.8667123913764954","0.8667123913764954","0.8667123913764954"
"3518","3518","3518","3518","0.8367348313331604","0.8367348313331604","0.8367348313331604"
"3519","3519","3519","3519","0.8953642249107361","0.8953642249107361","0.8953642249107361"
"3520","3520","3520","3520","0.9658129811286926","0.9658129811286926","0.9658129811286926"
"3521","3521","3521","3521","0.9415790438652039","0.9415790438652039","0.9415790438652039"
"3522","3522","3522","3522","0.8645617365837097","0.8645617365837097","0.8645617365837097"
"3523","3523","3523","3523","0.8131952881813049","0.8131952881813049","0.8131952881813049"
"3524","3524","3524","3524","0.8516147136688232","0.8516147136688232","0.8516147136688232"
"3525","3525","3525","3525","0.8875660300254822","0.8875660300254822","0.8875660300254822"
"3526","3526","3526","3526","0.8313127756118774","0.8313127756118774","0.8313127756118774"
"3527","3527","3527","3527","0.7567174434661865","0.7567174434661865","0.7567174434661865"
"3528","3528","3528","3528","0.8478236794471741","0.8478236794471741","0.8478236794471741"
"3529","3529","3529","3529","0.7235379815101624","0.7235379815101624","0.7235379815101624"
"3530","3530","3530","3530","0.8200180530548096","0.8200180530548096","0.8200180530548096"
"3531","3531","3531","3531","0.9506943225860596","0.9506943225860596","0.9506943225860596"
"3532","3532","3532","3532","0.7845647931098938","0.7845647931098938","0.7845647931098938"
"3533","3533","3533","3533","0.8012719750404358","0.8012719750404358","0.8012719750404358"
"3534","3534","3534","3534","0.8437347412109375","0.8437347412109375","0.8437347412109375"
"3535","3535","3535","3535","0.953791081905365","0.953791081905365","0.953791081905365"
"3536","3536","3536","3536","0.8675374984741211","0.8675374984741211","0.8675374984741211"
"3537","3537","3537","3537","0.844801664352417","0.844801664352417","0.844801664352417"
"3538","3538","3538","3538","0.8776384592056274","0.8776384592056274","0.8776384592056274"
"3539","3539","3539","3539","0.7446401715278625","0.7446401715278625","0.7446401715278625"
"3540","3540","3540","3540","0.8100779056549072","0.8100779056549072","0.8100779056549072"
"3541","3541","3541","3541","0.7794870138168335","0.7794870138168335","0.7794870138168335"
"3542","3542","3542","3542","0.962192952632904","0.962192952632904","0.962192952632904"
"3543","3543","3543","3543","0.9295458793640137","0.9295458793640137","0.9295458793640137"
"3544","3544","3544","3544","0.9040685296058655","0.9040685296058655","0.9040685296058655"
"3545","3545","3545","3545","0.9208828806877136","0.9208828806877136","0.9208828806877136"
"3546","3546","3546","3546","0.6633227467536926","0.6633227467536926","0.6633227467536926"
"3547","3547","3547","3547","0.9221208691596985","0.9221208691596985","0.9221208691596985"
"3548","3548","3548","3548","0.8489851355552673","0.8489851355552673","0.8489851355552673"
"3549","3549","3549","3549","0.8778034448623657","0.8778034448623657","0.8778034448623657"
"3550","3550","3550","3550","0.836517333984375","0.836517333984375","0.836517333984375"
"3551","3551","3551","3551","0.8016653060913086","0.8016653060913086","0.8016653060913086"
"3552","3552","3552","3552","0.867547869682312","0.867547869682312","0.867547869682312"
"3553","3553","3553","3553","0.9948418736457825","0.9948418736457825","0.9948418736457825"
"3554","3554","3554","3554","0.8535362482070923","0.8535362482070923","0.8535362482070923"
"3555","3555","3555","3555","0.9498217105865479","0.9498217105865479","0.9498217105865479"
"3556","3556","3556","3556","0.9223889112472534","0.9223889112472534","0.9223889112472534"
"3557","3557","3557","3557","1.1032907962799072","1.1032907962799072","1.1032907962799072"
"3558","3558","3558","3558","0.8912274837493896","0.8912274837493896","0.8912274837493896"
"3559","3559","3559","3559","0.8717725276947021","0.8717725276947021","0.8717725276947021"
"3560","3560","3560","3560","0.8485979437828064","0.8485979437828064","0.8485979437828064"
"3561","3561","3561","3561","0.9256768822669983","0.9256768822669983","0.9256768822669983"
"3562","3562","3562","3562","0.9103981256484985","0.9103981256484985","0.9103981256484985"
"3563","3563","3563","3563","0.9789572954177856","0.9789572954177856","0.9789572954177856"
"3564","3564","3564","3564","0.8845876455307007","0.8845876455307007","0.8845876455307007"
"3565","3565","3565","3565","0.8739195466041565","0.8739195466041565","0.8739195466041565"
"3566","3566","3566","3566","0.8565956354141235","0.8565956354141235","0.8565956354141235"
"3567","3567","3567","3567","0.9071145057678223","0.9071145057678223","0.9071145057678223"
"3568","3568","3568","3568","0.8108928203582764","0.8108928203582764","0.8108928203582764"
"3569","3569","3569","3569","0.8193875551223755","0.8193875551223755","0.8193875551223755"
"3570","3570","3570","3570","0.9493674039840698","0.9493674039840698","0.9493674039840698"
"3571","3571","3571","3571","0.896100640296936","0.896100640296936","0.896100640296936"
"3572","3572","3572","3572","0.8540791273117065","0.8540791273117065","0.8540791273117065"
"3573","3573","3573","3573","0.7463158369064331","0.7463158369064331","0.7463158369064331"
"3574","3574","3574","3574","1.0843809843063354","1.0843809843063354","1.0843809843063354"
"3575","3575","3575","3575","0.8121859431266785","0.8121859431266785","0.8121859431266785"
"3576","3576","3576","3576","0.8871384859085083","0.8871384859085083","0.8871384859085083"
"3577","3577","3577","3577","0.8970687985420227","0.8970687985420227","0.8970687985420227"
