"Iter","s3dis/semseg-pt-v1-0-base - _step","s3dis/semseg-pt-v1-0-base - _step__MIN","s3dis/semseg-pt-v1-0-base - _step__MAX","s3dis/semseg-pt-v1-0-base - train_batch/loss","s3dis/semseg-pt-v1-0-base - train_batch/loss__MIN","s3dis/semseg-pt-v1-0-base - train_batch/loss__MAX"
"16937","16937","16937","16937","0.14831086248159409","0.09234312176704407","0.2042786031961441"
"16938","16938","16938","16938","0.13796405866742134","0.12414861470460892","0.15177950263023376"
"16939","16939","16939","16939","0.14316914975643158","0.13110707700252533","0.15523122251033783"
"16940","16940","16940","16940","0.18292775750160217","0.0670175552368164","0.29883795976638794"
"16941","16941","16941","16941","0.166313748806715","0.1066352054476738","0.22599229216575623"
"16942","16942","16942","16942","0.10085537284612656","0.0990082398056984","0.10270250588655472"
"16943","16943","16943","16943","0.19460763782262802","0.18498165905475616","0.20423361659049988"
"16944","16944","16944","16944","0.15854158625006676","0.11712894588708878","0.19995422661304474"
"16945","16945","16945","16945","0.12270382791757584","0.12270382791757584","0.12270382791757584"
"16946","16946","16946","16946","0.13671226799488068","0.13671226799488068","0.13671226799488068"
"16947","16947","16947","16947","0.0783824622631073","0.0654710903763771","0.0912938341498375"
"16948","16948","16948","16948","0.1525564007461071","0.11640850454568863","0.18870429694652557"
"16949","16949","16949","16949","0.20645394176244736","0.14259915053844452","0.2703087329864502"
"16950","16950","16950","16950","0.054869409650564194","0.054869409650564194","0.054869409650564194"
"16951","16951","16951","16951","0.15906347334384918","0.11180751025676727","0.2063194364309311"
"16952","16952","16952","16952","0.12374594062566757","0.06285588443279266","0.18463599681854248"
"16953","16953","16953","16953","0.15782614797353745","0.1263013631105423","0.1893509328365326"
"16954","16954","16954","16954","0.11202749609947205","0.11202749609947205","0.11202749609947205"
"16955","16955","16955","16955","0.18076489865779877","0.12818500399589539","0.23334479331970215"
"16956","16956","16956","16956","0.1413426399230957","0.11739218235015869","0.16529309749603271"
"16957","16957","16957","16957","0.24139133840799332","0.11065112054347992","0.3721315562725067"
"16958","16958","16958","16958","0.1023416742682457","0.1023416742682457","0.1023416742682457"
"16959","16959","16959","16959","0.1717710644006729","0.10958534479141235","0.23395678400993347"
"16960","16960","16960","16960","0.13271260261535645","0.06881630420684814","0.19660890102386475"
"16961","16961","16961","16961","0.11553891748189926","0.11553891748189926","0.11553891748189926"
"16962","16962","16962","16962","0.119711484760046","0.11239442974328995","0.12702853977680206"
"16963","16963","16963","16963","0.17534108459949493","0.1294867843389511","0.22119538486003876"
"16964","16964","16964","16964","0.17411672323942184","0.11196199059486389","0.2362714558839798"
"16965","16965","16965","16965","0.12308086454868317","0.12308086454868317","0.12308086454868317"
"16966","16966","16966","16966","0.11787762492895126","0.06757891178131104","0.1681763380765915"
"16967","16967","16967","16967","0.132810540497303","0.12118351459503174","0.14443756639957428"
"16968","16968","16968","16968","0.16673004627227783","0.10182127356529236","0.2316388189792633"
"16969","16969","16969","16969","0.20859137177467346","0.13822945952415466","0.27895328402519226"
"16970","16970","16970","16970","0.08296828158199787","0.05807867273688316","0.10785789042711258"
"16971","16971","16971","16971","0.11063667759299278","0.0909869596362114","0.13028639554977417"
"16972","16972","16972","16972","0.20482537895441055","0.14359767735004425","0.26605308055877686"
"16973","16973","16973","16973","0.12946080788969994","0.12303873151540756","0.1358828842639923"
"16974","16974","16974","16974","0.18755574151873589","0.107074074447155","0.2680374085903168"
"16975","16975","16975","16975","0.06587821245193481","0.06587821245193481","0.06587821245193481"
"16976","16976","16976","16976","0.11861279606819153","0.11861279606819153","0.11861279606819153"
"16977","16977","16977","16977","0.17816618829965591","0.1249949038028717","0.23133747279644012"
"16978","16978","16978","16978","0.15133272111415863","0.13050943613052368","0.17215600609779358"
"16979","16979","16979","16979","0.06591595709323883","0.06591595709323883","0.06591595709323883"
"16980","16980","16980","16980","0.055358849465847015","0.055358849465847015","0.055358849465847015"
"16981","16981","16981","16981","0.17440439388155937","0.08541961759328842","0.2633891701698303"
"16982","16982","16982","16982","0.1359599381685257","0.13479073345661163","0.13712914288043976"
"16983","16983","16983","16983","0.13760852813720703","0.13760852813720703","0.13760852813720703"
"16984","16984","16984","16984","0.05958350747823715","0.05958350747823715","0.05958350747823715"
"16985","16985","16985","16985","0.16134411096572876","0.11783492565155029","0.20485329627990723"
"16986","16986","16986","16986","0.12194716185331345","0.12194716185331345","0.12194716185331345"
"16987","16987","16987","16987","0.1909472569823265","0.1737193614244461","0.2081751525402069"
"16988","16988","16988","16988","0.19042296707630157","0.15146005153656006","0.2293858826160431"
"16989","16989","16989","16989","0.1407579891383648","0.06391613930463791","0.21759983897209167"
"16990","16990","16990","16990","0.22457199171185493","0.11920339614152908","0.3299405872821808"
"16991","16991","16991","16991","0.10731707513332367","0.10731707513332367","0.10731707513332367"
"16992","16992","16992","16992","0.13874290883541107","0.13874290883541107","0.13874290883541107"
"16993","16993","16993","16993","0.1313868761062622","0.11765772104263306","0.14511603116989136"
"16994","16994","16994","16994","0.1710713803768158","0.12621313333511353","0.21592962741851807"
"16995","16995","16995","16995","0.1579432487487793","0.10985974967479706","0.20602674782276154"
"16996","16996","16996","16996","0.12798503041267395","0.09835322201251984","0.15761683881282806"
"16997","16997","16997","16997","0.21359559893608093","0.12583819031715393","0.30135300755500793"
"16998","16998","16998","16998","0.18528592586517334","0.1035987138748169","0.2669731378555298"
"16999","16999","16999","16999","0.12477879971265793","0.06198124587535858","0.18757635354995728"
"17000","17000","17000","17000","0.14611698687076569","0.10621263086795807","0.1860213428735733"
"17001","17001","17001","17001","0.14290909469127655","0.08645810186862946","0.19936008751392365"
"17002","17002","17002","17002","0.11498316377401352","0.11498316377401352","0.11498316377401352"
"17003","17003","17003","17003","0.07180635631084442","0.07180635631084442","0.07180635631084442"
"17004","17004","17004","17004","0.13315322995185852","0.13315322995185852","0.13315322995185852"
"17005","17005","17005","17005","0.11173096671700478","0.06632580608129501","0.15713612735271454"
"17006","17006","17006","17006","0.12287349998950958","0.11232402920722961","0.13342297077178955"
"17007","17007","17007","17007","0.16680650413036346","0.16680650413036346","0.16680650413036346"
"17008","17008","17008","17008","0.1612192541360855","0.1612192541360855","0.1612192541360855"
"17009","17009","17009","17009","0.12729475647211075","0.0996503233909607","0.1549391895532608"
"17010","17010","17010","17010","0.12262336909770966","0.12262336909770966","0.12262336909770966"
"17011","17011","17011","17011","0.15110667049884796","0.15110667049884796","0.15110667049884796"
"17012","17012","17012","17012","0.10657863318920135","0.10657863318920135","0.10657863318920135"
"17013","17013","17013","17013","0.13035998493433","0.06916011869907379","0.19155985116958618"
"17014","17014","17014","17014","0.14515121281147003","0.06815287470817566","0.2221495509147644"
"17015","17015","17015","17015","0.10973794758319855","0.10973794758319855","0.10973794758319855"
"17016","17016","17016","17016","0.14806286990642548","0.14806286990642548","0.14806286990642548"
"17017","17017","17017","17017","0.16076143831014633","0.1301322877407074","0.19139058887958527"
"17018","17018","17018","17018","0.11228597909212112","0.09725488722324371","0.12731707096099854"
"17019","17019","17019","17019","0.16062737628817558","0.12317005544900894","0.19808469712734222"
"17020","17020","17020","17020","0.14625996351242065","0.14625996351242065","0.14625996351242065"
"17021","17021","17021","17021","0.1080397218465805","0.1080397218465805","0.1080397218465805"
"17022","17022","17022","17022","0.06575892120599747","0.06575892120599747","0.06575892120599747"
"17023","17023","17023","17023","0.06604593992233276","0.06604593992233276","0.06604593992233276"
"17024","17024","17024","17024","0.09581753611564636","0.09581753611564636","0.09581753611564636"
"17025","17025","17025","17025","0.10106624290347099","0.073848195374012","0.12828429043293"
"17026","17026","17026","17026","0.12140083685517311","0.10591127723455429","0.13689039647579193"
"17027","17027","17027","17027","0.15627164021134377","0.1072373166680336","0.20530596375465393"
"17028","17028","17028","17028","0.05926531180739403","0.05926531180739403","0.05926531180739403"
"17029","17029","17029","17029","0.1140141487121582","0.1140141487121582","0.1140141487121582"
"17030","17030","17030","17030","0.14821961522102356","0.14821961522102356","0.14821961522102356"
"17031","17031","17031","17031","0.1380639597773552","0.13775677978992462","0.13837113976478577"
"17032","17032","17032","17032","0.17239439487457275","0.09535413980484009","0.24943464994430542"
"17033","17033","17033","17033","0.11027194559574127","0.07908327877521515","0.1414606124162674"
"17034","17034","17034","17034","0.0921978447586298","0.06215504929423332","0.12224064022302628"
"17035","17035","17035","17035","0.11786258220672607","0.10327616333961487","0.13244900107383728"
"17036","17036","17036","17036","0.20711610093712807","0.07826925069093704","0.3359629511833191"
"17037","17037","17037","17037","0.252032533288002","0.16733762621879578","0.33672744035720825"
"17038","17038","17038","17038","0.11508991569280624","0.11508991569280624","0.11508991569280624"
"17039","17039","17039","17039","0.1539192907512188","0.10745599120855331","0.20038259029388428"
"17040","17040","17040","17040","0.1644403487443924","0.1644403487443924","0.1644403487443924"
"17041","17041","17041","17041","0.11947114393115044","0.057227544486522675","0.1817147433757782"
"17042","17042","17042","17042","0.07533684000372887","0.05960897356271744","0.0910647064447403"
"17043","17043","17043","17043","0.16019389033317566","0.1562090814113617","0.16417869925498962"
"17044","17044","17044","17044","0.1107173040509224","0.1107173040509224","0.1107173040509224"
"17045","17045","17045","17045","0.15176166966557503","0.11596385389566422","0.18755948543548584"
"17046","17046","17046","17046","0.09721101447939873","0.06370057910680771","0.13072144985198975"
"17047","17047","17047","17047","0.12325525283813477","0.10869993269443512","0.1378105729818344"
"17048","17048","17048","17048","0.13988030329346657","0.09715823084115982","0.18260237574577332"
"17049","17049","17049","17049","0.2111956998705864","0.15423469245433807","0.2681567072868347"
"17050","17050","17050","17050","0.12234869599342346","0.12105605751276016","0.12364133447408676"
"17051","17051","17051","17051","0.14257502928376198","0.11449488252401352","0.17065517604351044"
"17052","17052","17052","17052","0.15745487809181213","0.15123778581619263","0.16367197036743164"
"17053","17053","17053","17053","0.14939431101083755","0.1476798951625824","0.1511087268590927"
"17054","17054","17054","17054","0.20220308750867844","0.1419706791639328","0.2624354958534241"
"17055","17055","17055","17055","0.12382044643163681","0.12382044643163681","0.12382044643163681"
"17056","17056","17056","17056","0.07571464776992798","0.07571464776992798","0.07571464776992798"
"17057","17057","17057","17057","0.0984949916601181","0.0984949916601181","0.0984949916601181"
"17058","17058","17058","17058","0.10868267342448235","0.10199397802352905","0.11537136882543564"
"17059","17059","17059","17059","0.12445484101772308","0.12034495174884796","0.1285647302865982"
"17060","17060","17060","17060","0.14014940708875656","0.11939021944999695","0.16090859472751617"
"17061","17061","17061","17061","0.1707376129925251","0.09160935133695602","0.24986587464809418"
